         282545 function calls (274804 primitive calls) in 229.848 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 base.py:413(SQLiteCursorWrapper)
        1    0.000    0.000    0.000    0.000 base.py:42(Deferred)
        1    0.000    0.000    0.000    0.000 base.py:45(CommandParser)
        6    0.000    0.000    0.000    0.000 base.py:45(none_guard)
        1    0.000    0.000    0.000    0.000 base.py:48(__init__)
        1    0.000    0.000    0.002    0.002 base.py:5(<module>)
        2    0.000    0.000    0.001    0.000 base.py:51(__init__)
        1    0.000    0.000    0.000    0.000 base.py:514(AppCommand)
        2    0.000    0.000    0.000    0.000 base.py:529(allow_thread_sharing)
       28    0.000    0.000    0.000    0.000 base.py:53(subclass_exception)
        1    0.000    0.000    0.000    0.000 base.py:54(BaseCache)
        2    0.000    0.000    0.000    0.000 base.py:544(validate_thread_sharing)
        1    0.000    0.000    0.000    0.000 base.py:550(LabelCommand)
        1    0.000    0.000    0.000    0.000 base.py:56(parse_args)
        1    0.000    0.000    0.000    0.000 base.py:610(FilterExpression)
        1    0.000    0.000    0.000    0.000 base.py:64(Serializer)
        1    0.000    0.000    0.000    0.000 base.py:66(check_sqlite_version)
      313    0.000    0.000    0.000    0.000 base.py:67(_has_contribute_to_class)
        2    0.000    0.000    0.000    0.000 base.py:70(handle_default_options)
        1    0.000    0.000    0.000    0.000 base.py:72(ModelBase)
        1    0.000    0.000    0.000    0.000 base.py:727(Variable)
    19/16    0.001    0.000    0.097    0.006 base.py:74(__new__)
       19    0.000    0.000    0.000    0.000 base.py:79(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:8(File)
        1    0.000    0.000    0.001    0.001 base.py:83(DatabaseWrapper)
        1    0.000    0.000    0.000    0.000 base.py:884(Node)
        1    0.000    0.000    0.000    0.000 base.py:9(BaseEngine)
        1    0.000    0.000    0.000    0.000 base.py:9(InvalidCacheBackendError)
        1    0.000    0.000    0.000    0.000 base.py:929(NodeList)
        1    0.000    0.000    0.000    0.000 base.py:952(TextNode)
        1    0.000    0.000    0.000    0.000 base.py:97(DjangoHelpFormatter)
        1    0.000    0.000    0.000    0.000 base.py:979(VariableNode)
        1    0.000    0.000    0.000    0.000 base.py:98(set_script_prefix)
        1    0.000    0.000    0.000    0.000 base.py:99(TokenType)
        1    0.000    0.000    0.001    0.001 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 base64mime.py:5(<module>)
        1    0.000    0.000    0.051    0.051 base_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_events.py:1911(set_debug)
        1    0.000    0.000    0.000    0.000 base_events.py:205(_SendfileFallbackProtocol)
        1    0.000    0.000    0.000    0.000 base_events.py:273(Server)
        1    0.000    0.000    0.000    0.000 base_events.py:384(BaseEventLoop)
        1    0.000    0.000    0.000    0.000 base_events.py:386(__init__)
        3    0.000    0.000    0.000    0.000 base_events.py:685(is_running)
        1    0.000    0.000    0.001    0.001 base_futures.py:1(<module>)
        1    0.000    0.000    0.001    0.001 base_session.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_session.py:26(AbstractBaseSession)
        1    0.000    0.000    0.000    0.000 base_session.py:33(Meta)
        1    0.000    0.000    0.000    0.000 base_session.py:9(BaseSessionManager)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:255(WriteSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        1    0.000    0.000    0.004    0.004 base_user.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_user.py:17(BaseUserManager)
        1    0.000    0.000    0.000    0.000 base_user.py:48(AbstractBaseUser)
        1    0.000    0.000    0.000    0.000 base_user.py:60(Meta)
        1    0.000    0.000    0.000    0.000 baseconv.py:18(<module>)
        1    0.000    0.000    0.000    0.000 baseconv.py:48(BaseConverter)
        6    0.000    0.000    0.000    0.000 baseconv.py:51(__init__)
        1    0.000    0.000    0.007    0.007 basehttp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 basehttp.py:126(WSGIRequestHandler)
        1    0.000    0.000    0.000    0.000 basehttp.py:62(WSGIServer)
        1    0.000    0.000    0.000    0.000 basehttp.py:80(ThreadedWSGIServer)
        1    0.000    0.000    0.000    0.000 basehttp.py:85(ServerHandler)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.050    0.050 boundfield.py:1(<module>)
        1    0.000    0.000    0.000    0.000 boundfield.py:14(BoundField)
        1    0.000    0.000    0.000    0.000 boundfield.py:236(BoundWidget)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:27(BZ2File)
        3    0.000    0.000    0.001    0.000 cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:119(FetchFromCacheMiddleware)
        1    0.000    0.000    0.000    0.000 cache.py:164(CacheMiddleware)
        3    0.000    0.000    0.000    0.000 cache.py:38(never_cache)
        1    0.000    0.000    0.000    0.000 cache.py:55(UpdateCacheMiddleware)
        1    0.000    0.000    0.030    0.030 caches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        2    0.000    0.000    0.000    0.000 calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 case.py:1(<module>)
       10    0.000    0.000    0.000    0.000 case.py:1324(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:1346(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:1404(_SubTest)
        1    0.000    0.000    0.000    0.000 case.py:156(_BaseTestCaseContext)
        1    0.000    0.000    0.000    0.000 case.py:165(_AssertRaisesBaseContext)
        1    0.000    0.000    0.000    0.000 case.py:207(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 case.py:246(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:299(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 case.py:309(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:33(_ShouldStop)
        1    0.000    0.000    0.000    0.000 case.py:38(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.024    0.024 cgi.py:12(<module>)
        1    0.000    0.000    0.000    0.000 cgi.py:251(MiniFieldStorage)
        1    0.000    0.000    0.000    0.000 cgi.py:276(FieldStorage)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        4    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.002    0.002 charset.py:5(<module>)
        4    0.000    0.000    0.020    0.005 checks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 checks.py:1021(InlineModelAdminChecks)
        1    0.000    0.000    0.000    0.000 checks.py:146(BaseModelAdminChecks)
        1    0.000    0.000    0.000    0.000 checks.py:638(ModelAdminChecks)
        1    0.000    0.000    0.001    0.001 cli.py:9(<module>)
        3    0.000    0.000    0.002    0.001 client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:106(<dictcomp>)
        1    0.000    0.000    0.000    0.000 client.py:11(__init__)
        1    0.000    0.000    0.000    0.000 client.py:1369(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 client.py:1427(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1432(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1435(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1438(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1443(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1446(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 client.py:1449(IncompleteRead)
        1    0.000    0.000    0.000    0.000 client.py:1463(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1466(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 client.py:1469(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 client.py:1472(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 client.py:1475(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:1482(LineTooLong)
        1    0.000    0.000    0.000    0.000 client.py:1487(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 client.py:174(HTTPMessage)
        1    0.000    0.000    0.000    0.000 client.py:228(HTTPResponse)
        1    0.000    0.000    0.000    0.000 client.py:4(DatabaseClient)
        1    0.000    0.000    0.000    0.000 client.py:5(BaseDatabaseClient)
        1    0.000    0.000    0.000    0.000 client.py:768(HTTPConnection)
        1    0.000    0.000    0.002    0.002 color.py:1(<module>)
        3    0.000    0.000    0.000    0.000 color.py:101(color_style)
        3    0.000    0.000    0.000    0.000 color.py:20(supports_color)
        3    0.000    0.000    0.000    0.000 color.py:25(vt_codes_enabled_in_windows_registry)
        1    0.000    0.000    0.000    0.000 color.py:59(Style)
        3    0.000    0.000    0.000    0.000 color.py:63(make_style)
        1    0.000    0.000    0.000    0.000 common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:4(no_append_slash)
        1    0.000    0.000    0.006    0.006 comparison.py:1(<module>)
        1    0.000    0.000    0.000    0.000 comparison.py:111(JSONObject)
        1    0.000    0.000    0.000    0.000 comparison.py:151(Least)
        1    0.000    0.000    0.000    0.000 comparison.py:171(NullIf)
        1    0.000    0.000    0.000    0.000 comparison.py:53(Coalesce)
        1    0.000    0.000    0.000    0.000 comparison.py:74(Collate)
        1    0.000    0.000    0.000    0.000 comparison.py:8(Cast)
        1    0.000    0.000    0.000    0.000 comparison.py:91(Greatest)
        1    0.000    0.000    0.000    0.000 conf.py:1(<module>)
        1    0.000    0.000    0.096    0.096 config.py:1(<module>)
        6    0.000    0.000    0.000    0.000 config.py:127(<listcomp>)
        1    0.000    0.000    0.000    0.000 config.py:142(<listcomp>)
        1    0.000    0.000    0.000    0.000 config.py:15(AppConfig)
        1    0.000    0.000    0.000    0.000 config.py:162(_handle_existing_loggers)
        1    0.000    0.000    0.004    0.004 config.py:17(<module>)
        8    0.000    0.000    0.000    0.000 config.py:18(__init__)
        2    0.000    0.000    0.000    0.000 config.py:257(get_model)
        1    0.000    0.000    0.000    0.000 config.py:271(_clearExistingHandlers)
        4    0.000    0.000    0.000    0.000 config.py:281(valid_ident)
        1    0.000    0.000    0.000    0.000 config.py:288(ConvertingMixin)
       65    0.000    0.000    0.000    0.000 config.py:291(convert_with_key)
        8    0.000    0.000    0.126    0.016 config.py:294(import_models)
        4    0.000    0.000    0.000    0.000 config.py:303(ready)
        1    0.000    0.000    0.000    0.000 config.py:321(ConvertingDict)
       26    0.000    0.000    0.000    0.000 config.py:324(__getitem__)
       13    0.000    0.000    0.000    0.000 config.py:328(get)
       26    0.000    0.000    0.000    0.000 config.py:332(pop)
        1    0.000    0.000    0.000    0.000 config.py:336(ConvertingList)
        1    0.000    0.000    0.000    0.000 config.py:346(ConvertingTuple)
        1    0.000    0.000    0.001    0.001 config.py:353(BaseConfigurator)
        1    0.000    0.000    0.000    0.000 config.py:373(__init__)
        7    0.000    0.000    0.000    0.000 config.py:377(resolve)
       65    0.000    0.000    0.000    0.000 config.py:438(convert)
        4    0.000    0.000    0.000    0.000 config.py:466(configure_custom)
        4    0.000    0.000    0.000    0.000 config.py:473(<dictcomp>)
        1    0.000    0.000    0.000    0.000 config.py:486(DictConfigurator)
        1    0.000    0.000    0.028    0.028 config.py:492(configure)
        1    0.000    0.000    0.000    0.000 config.py:650(configure_formatter)
       13    0.000    0.000    0.000    0.000 config.py:68(_is_default_auto_field_overridden)
        2    0.000    0.000    0.000    0.000 config.py:686(configure_filter)
        2    0.000    0.000    0.000    0.000 config.py:695(add_filters)
        3    0.000    0.000    0.027    0.009 config.py:703(configure_handler)
        8    0.000    0.000    0.000    0.000 config.py:72(_path_from_module)
        3    0.000    0.000    0.000    0.000 config.py:743(<dictcomp>)
        2    0.000    0.000    0.000    0.000 config.py:766(add_handlers)
        2    0.000    0.000    0.000    0.000 config.py:774(common_logger_config)
        2    0.000    0.000    0.000    0.000 config.py:792(configure_logger)
        1    0.000    0.000    0.028    0.028 config.py:807(dictConfig)
        8    0.000    0.000    0.074    0.009 config.py:99(create)
        1    0.000    0.000    0.000    0.000 connection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection.py:10(__init__)
       15    0.000    0.000    0.081    0.005 connection.py:14(__getattr__)
        1    0.000    0.000    0.000    0.000 connection.py:30(ConnectionDoesNotExist)
        1    0.000    0.000    0.000    0.000 connection.py:34(BaseConnectionHandler)
        2    0.000    0.000    0.000    0.000 connection.py:39(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:43(settings)
        1    0.000    0.000    0.000    0.000 connection.py:48(configure_settings)
       15    0.000    0.000    0.081    0.005 connection.py:56(__getitem__)
        1    0.000    0.000    0.000    0.000 connection.py:7(ConnectionProxy)
        1    0.000    0.000    0.000    0.000 connection.py:72(__iter__)
        4    0.000    0.000    0.000    0.000 constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 constants.py:24(_SendfileMode)
        1    0.000    0.000    0.009    0.009 constraints.py:1(<module>)
        1    0.000    0.000    0.000    0.000 constraints.py:32(CheckConstraint)
        1    0.000    0.000    0.000    0.000 constraints.py:74(Deferrable)
        1    0.000    0.000    0.000    0.000 constraints.py:79(UniqueConstraint)
        1    0.000    0.000    0.000    0.000 constraints.py:9(BaseConstraint)
        1    0.000    0.000    0.000    0.000 contentmanager.py:1(<module>)
        8    0.000    0.000    0.000    0.000 contentmanager.py:13(add_get_handler)
        5    0.000    0.000    0.000    0.000 contentmanager.py:27(add_set_handler)
        1    0.000    0.000    0.000    0.000 contentmanager.py:7(ContentManager)
        1    0.000    0.000    0.000    0.000 contentmanager.py:9(__init__)
        1    0.000    0.000    0.000    0.000 context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:13(ContextDict)
        1    0.000    0.000    0.000    0.000 context.py:133(Context)
        1    0.000    0.000    0.000    0.000 context.py:170(RenderContext)
        1    0.000    0.000    0.000    0.000 context.py:213(RequestContext)
        1    0.000    0.000    0.000    0.000 context.py:27(BaseContext)
        1    0.000    0.000    0.000    0.000 context.py:8(ContextPopException)
       14    0.000    0.000    0.000    0.000 contextlib.py:215(contextmanager)
        1    0.000    0.000    0.000    0.000 contextlib.py:389(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:467(__enter__)
        1    0.000    0.000    0.000    0.000 contextlib.py:470(__exit__)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 converters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 converters.py:15(StringConverter)
        1    0.000    0.000    0.000    0.000 converters.py:25(UUIDConverter)
        1    0.000    0.000    0.000    0.000 converters.py:35(SlugConverter)
        1    0.000    0.000    0.000    0.000 converters.py:39(PathConverter)
        1    0.000    0.000    0.000    0.000 converters.py:5(IntConverter)
        1    0.000    0.000    0.007    0.007 cookie.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:145(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:165(<dictcomp>)
        1    0.000    0.000    0.000    0.000 cookies.py:254(Morsel)
        1    0.000    0.000    0.004    0.004 cookies.py:39(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:460(BaseCookie)
        1    0.000    0.000    0.000    0.000 cookies.py:600(SimpleCookie)
   133/33    0.000    0.000    0.001    0.000 copy.py:128(deepcopy)
       76    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
     26/2    0.000    0.000    0.000    0.000 copy.py:226(_deepcopy_dict)
       57    0.000    0.000    0.000    0.000 copy.py:242(_keep_alive)
       26    0.000    0.000    0.000    0.000 copy.py:258(_reconstruct)
       54    0.000    0.000    0.001    0.000 copy.py:66(copy)
       12    0.000    0.000    0.000    0.000 copyreg.py:103(_slotnames)
       26    0.000    0.000    0.000    0.000 copyreg.py:94(__newobj__)
        1    0.000    0.000    0.002    0.002 coroutines.py:1(<module>)
        4    0.000    0.000    0.000    0.000 coroutines.py:164(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 coroutines.py:18(_is_debug_mode)
        1    0.000    0.000    0.000    0.000 coroutines.py:36(CoroWrapper)
        2    0.000    0.000    0.021    0.011 creation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 creation.py:11(is_in_memory_db)
        1    0.000    0.000    0.000    0.000 creation.py:18(BaseDatabaseCreation)
        1    0.000    0.000    0.000    0.000 creation.py:23(__init__)
        1    0.000    0.000    0.000    0.000 creation.py:9(DatabaseCreation)
        1    0.000    0.000    0.004    0.004 crypto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 crypto.py:14(InvalidAlgorithm)
        3    0.000    0.000    0.001    0.000 csrf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csrf.py:131(CsrfViewMiddleware)
        1    0.000    0.000    0.000    0.000 csrf.py:15(_EnsureCsrfToken)
        1    0.000    0.000    0.000    0.000 csrf.py:30(_EnsureCsrfCookie)
        1    0.000    0.000    0.000    0.000 current_thread_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 current_thread_executor.py:31(CurrentThreadExecutor)
        1    0.000    0.000    0.000    0.000 current_thread_executor.py:6(_WorkItem)
        1    0.000    0.000    0.003    0.003 database.py:1(<module>)
        2    0.000    0.000    0.000    0.000 datastructures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datastructures.py:151(BaseTable)
        1    0.000    0.000    0.000    0.000 datastructures.py:20(Empty)
        1    0.000    0.000    0.000    0.000 datastructures.py:214(ImmutableList)
       38    0.000    0.000    0.000    0.000 datastructures.py:227(__new__)
        1    0.000    0.000    0.000    0.000 datastructures.py:24(Join)
        1    0.000    0.000    0.000    0.000 datastructures.py:251(DictWrapper)
        1    0.000    0.000    0.000    0.000 datastructures.py:292(CaseInsensitiveMapping)
        1    0.000    0.000    0.000    0.000 datastructures.py:38(MultiValueDictKeyError)
        1    0.000    0.000    0.000    0.000 datastructures.py:42(MultiValueDict)
        1    0.000    0.000    0.000    0.000 datastructures.py:5(OrderedSet)
        1    0.000    0.000    0.000    0.000 datastructures.py:8(MultiJoin)
        1    0.000    0.000    0.001    0.001 dateformat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dateformat.py:197(DateFormat)
        1    0.000    0.000    0.000    0.000 dateformat.py:32(Formatter)
        1    0.000    0.000    0.000    0.000 dateformat.py:48(TimeFormat)
        1    0.000    0.000    0.000    0.000 dateparse.py:1(<module>)
        2    0.000    0.000    0.004    0.002 dates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:120(DayMixin)
        1    0.000    0.000    0.000    0.000 dates.py:166(WeekMixin)
        1    0.000    0.000    0.000    0.000 dates.py:19(YearMixin)
        1    0.000    0.000    0.000    0.000 dates.py:229(DateMixin)
        1    0.000    0.000    0.000    0.000 dates.py:293(BaseDateListView)
        1    0.000    0.000    0.000    0.000 dates.py:375(BaseArchiveIndexView)
        1    0.000    0.000    0.000    0.000 dates.py:392(ArchiveIndexView)
        1    0.000    0.000    0.000    0.000 dates.py:397(BaseYearArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:438(YearArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:443(BaseMonthArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:473(MonthArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:478(BaseWeekArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:521(WeekArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:526(BaseDayArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:557(DayArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:562(BaseTodayArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:570(TodayArchiveView)
        1    0.000    0.000    0.000    0.000 dates.py:575(BaseDateDetailView)
        1    0.000    0.000    0.000    0.000 dates.py:610(DateDetailView)
        1    0.000    0.000    0.000    0.000 dates.py:68(MonthMixin)
        2    0.000    0.000    0.002    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:102(ExtractDay)
        1    0.000    0.000    0.000    0.000 datetime.py:106(ExtractWeek)
        1    0.000    0.000    0.000    0.000 datetime.py:114(ExtractWeekDay)
        1    0.000    0.000    0.000    0.000 datetime.py:1145(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 datetime.py:123(ExtractIsoWeekDay)
        1    0.000    0.000    0.000    0.000 datetime.py:1245(time)
        2    0.000    0.000    0.000    0.000 datetime.py:1270(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:128(ExtractQuarter)
        1    0.000    0.000    0.000    0.000 datetime.py:132(ExtractHour)
        1    0.000    0.000    0.000    0.000 datetime.py:136(ExtractMinute)
        1    0.000    0.000    0.000    0.000 datetime.py:14(TimezoneMixin)
        1    0.000    0.000    0.000    0.000 datetime.py:140(ExtractSecond)
        1    0.000    0.000    0.000    0.000 datetime.py:1594(datetime)
        3    0.000    0.000    0.000    0.000 datetime.py:1602(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:174(Now)
        1    0.000    0.000    0.000    0.000 datetime.py:185(TruncBase)
        1    0.000    0.000    0.000    0.000 datetime.py:2216(timezone)
        3    0.000    0.000    0.000    0.000 datetime.py:2236(_create)
        1    0.000    0.000    0.000    0.000 datetime.py:262(Trunc)
        1    0.000    0.000    0.000    0.000 datetime.py:272(TruncYear)
        1    0.000    0.000    0.000    0.000 datetime.py:276(TruncQuarter)
        1    0.000    0.000    0.000    0.000 datetime.py:280(TruncMonth)
        1    0.000    0.000    0.000    0.000 datetime.py:284(TruncWeek)
        1    0.000    0.000    0.000    0.000 datetime.py:289(TruncDay)
        1    0.000    0.000    0.000    0.000 datetime.py:293(TruncDate)
        1    0.000    0.000    0.000    0.000 datetime.py:306(TruncTime)
        1    0.000    0.000    0.000    0.000 datetime.py:31(Extract)
        1    0.000    0.000    0.000    0.000 datetime.py:319(TruncHour)
        1    0.000    0.000    0.000    0.000 datetime.py:323(TruncMinute)
        1    0.000    0.000    0.000    0.000 datetime.py:327(TruncSecond)
       35    0.000    0.000    0.000    0.000 datetime.py:383(_check_int_field)
        5    0.000    0.000    0.000    0.000 datetime.py:415(_check_date_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:428(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:445(_check_tzinfo_arg)
        3    0.000    0.000    0.000    0.000 datetime.py:45(_days_before_year)
        1    0.000    0.000    0.000    0.000 datetime.py:473(timedelta)
       12    0.000    0.000    0.000    0.000 datetime.py:492(__new__)
        5    0.000    0.000    0.000    0.000 datetime.py:50(_days_in_month)
        2    0.000    0.000    0.000    0.000 datetime.py:665(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:793(date)
        2    0.000    0.000    0.000    0.000 datetime.py:823(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:89(ExtractYear)
        1    0.000    0.000    0.000    0.000 datetime.py:93(ExtractIsoYear)
        1    0.000    0.000    0.000    0.000 datetime.py:98(ExtractMonth)
        1    0.000    0.000    0.000    0.000 datetime_safe.py:10(<module>)
        1    0.000    0.000    0.000    0.000 datetime_safe.py:18(date)
        1    0.000    0.000    0.000    0.000 datetime_safe.py:23(datetime)
        1    0.000    0.000    0.000    0.000 datetime_safe.py:37(time)
        1    0.000    0.000    0.002    0.002 dbapi2.py:23(<module>)
        1    0.000    0.000    0.000    0.000 dbapi2.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 dbapi2.py:51(<listcomp>)
        1    0.000    0.000    0.000    0.000 dbapi2.py:56(register_adapters_and_converters)
        1    0.000    0.000    0.000    0.000 ddl_references.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ddl_references.py:111(IndexColumns)
        1    0.000    0.000    0.000    0.000 ddl_references.py:132(ForeignKeyName)
        1    0.000    0.000    0.000    0.000 ddl_references.py:166(Statement)
        1    0.000    0.000    0.000    0.000 ddl_references.py:204(Expressions)
        1    0.000    0.000    0.000    0.000 ddl_references.py:42(Table)
        1    0.000    0.000    0.000    0.000 ddl_references.py:60(TableColumns)
        1    0.000    0.000    0.000    0.000 ddl_references.py:77(Columns)
        1    0.000    0.000    0.000    0.000 ddl_references.py:8(Reference)
        1    0.000    0.000    0.000    0.000 ddl_references.py:99(IndexName)
        2    0.000    0.000    0.012    0.006 debug.py:1(<module>)
        1    0.000    0.000    0.000    0.000 debug.py:246(ExceptionReporter)
        1    0.000    0.000    0.000    0.000 debug.py:32(ExceptionCycleWarning)
        2    0.000    0.000    0.000    0.000 debug.py:35(decorator)
        1    0.000    0.000    0.000    0.000 debug.py:36(CallableSettingWrapper)
        1    0.000    0.000    0.000    0.000 debug.py:47(sensitive_post_parameters)
        2    0.000    0.000    0.000    0.000 debug.py:6(sensitive_variables)
        2    0.000    0.000    0.000    0.000 debug.py:77(decorator)
        1    0.000    0.000    0.000    0.000 debug.py:80(SafeExceptionReporterFilter)
        1    0.000    0.000    0.003    0.003 decimal.py:2(<module>)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 deconstruct.py:1(<module>)
       16    0.000    0.000    0.000    0.000 deconstruct.py:13(decorator)
    97/60    0.000    0.000    0.000    0.000 deconstruct.py:14(__new__)
       16    0.000    0.000    0.000    0.000 deconstruct.py:6(deconstructible)
        2    0.000    0.000    0.000    0.000 decorators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:1(action)
        3    0.000    0.000    0.000    0.000 decorators.py:105(decorator_from_middleware)
        3    0.000    0.000    0.000    0.000 decorators.py:114(make_middleware_decorator)
        3    0.000    0.000    0.000    0.000 decorators.py:115(_make_decorator)
        4    0.000    0.000    0.000    0.000 decorators.py:116(_decorator)
        6    0.000    0.000    0.000    0.000 decorators.py:13(_update_method_wrapper)
        1    0.000    0.000    0.000    0.000 decorators.py:20(decorator)
        6    0.000    0.000    0.000    0.000 decorators.py:22(_multi_decorate)
        1    0.000    0.000    0.000    0.000 decorators.py:32(display)
        1    0.000    0.000    0.000    0.000 decorators.py:53(decorator)
        3    0.000    0.000    0.000    0.000 decorators.py:53(method_decorator)
